-3.785268,-2.467887,90.120639,5.128235,5.127921,7,0,1.308284,0.090131,6.460317,-0.123213,12.054488,161.694242
-3.785317,-2.442887,90.120647,5.128233,5.127977,7,0,1.316965,0.089616,6.472225,-1.629567,7.285624,163.143066
-3.785367,-2.417905,90.120158,5.128225,5.128028,7,0,1.355752,0.092053,6.643321,-2.690498,26.081184,173.354328
-3.785424,-2.392885,90.117726,5.128218,5.128034,7,0,1.386671,0.090658,6.763571,-1.221376,23.274485,174.370467
-3.785481,-2.367900,90.114687,5.128209,5.128029,7,0,1.299811,0.084744,6.324585,1.370921,24.020631,-177.179717
-3.785528,-2.342920,90.113963,5.128208,5.127877,7,0,1.296833,0.084070,6.278899,-0.767187,25.440801,176.671672
-3.785575,-2.317941,90.113372,5.128206,5.127850,7,0,1.308393,0.085000,6.303476,0.589304,-0.474193,-179.822483
-3.785620,-2.292963,90.113573,5.128205,5.127823,7,0,1.394089,0.090194,6.692727,-1.716105,16.783506,-179.442965
-3.785673,-2.267955,90.111423,5.128205,5.127929,X,X,X,X,X,X,X,X
-3.785720,-2.242960,90.110533,5.128203,5.127834,7,0,1.323345,0.084890,6.313360,-0.066104,0.113559,-177.690172
-3.785764,-2.217968,90.110496,5.128202,5.127942,7,0,1.325176,0.084525,6.293422,-0.143637,25.582595,177.008242
-3.785809,-2.192977,90.110399,5.128203,5.128023,7,0,1.338833,0.085233,6.328713,-0.135898,23.626337,179.948528
-3.785855,-2.167983,90.109826,5.128202,5.128033,7,0,1.340602,0.084998,6.307647,-0.319392,24.786269,-179.936014
-3.785904,-2.142993,90.108283,5.128202,5.127983,7,0,1.353993,0.085348,6.339205,-0.344597,2.014850,-177.511335
-3.785952,-2.117984,90.107109,5.128203,5.128049,7,0,1.300650,0.081556,6.072133,-0.094668,-0.679475,162.565799
-3.785997,-2.093009,90.106612,5.128203,5.128104,7,0,1.326634,0.082920,6.175363,0.056264,0.973039,166.457149
-3.786043,-2.068019,90.105757,5.128203,5.128041,X,X,X,X,X,X,X,X
-3.786091,-2.043051,90.103727,5.128197,5.127897,7,0,1.366752,0.084610,6.309102,-0.953841,24.839748,176.614720
-3.786140,-2.018027,90.101870,5.128203,5.128163,7,0,1.299331,0.078622,5.970964,-4.028364,34.767377,168.225300
-3.786185,-1.993019,90.100725,5.128204,5.128127,7,0,1.285983,0.076231,5.883028,-0.902820,37.066858,177.450918
-3.786228,-1.968059,90.099749,5.128245,5.127989,7,0,1.319601,0.079037,6.013074,-3.535849,31.017124,176.210973
-3.786270,-1.943040,90.099456,5.128208,5.128155,7,0,1.292008,0.076065,5.866316,-0.414572,30.118800,-176.011022
-3.786311,-1.918065,90.098783,5.128214,5.128051,7,0,1.302468,0.076300,5.889427,-0.101928,26.861597,178.943232
-3.786353,-1.893066,90.098195,5.128208,5.128176,7,0,1.341274,0.077971,6.036300,-0.214964,7.184598,179.483632
-3.786395,-1.868073,90.097687,5.128201,5.128154,7,0,1.319903,0.076656,5.914284,-0.125355,25.125907,178.722340
-3.786438,-1.843081,90.097039,5.128229,5.128053,7,0,1.321862,0.076584,5.896307,-0.354513,26.106362,178.935019
-3.786479,-1.818101,90.096502,5.128213,5.128070,7,0,1.329829,0.076597,5.903978,-0.620683,-0.302782,179.673470
-3.786518,-1.793111,90.096059,5.128236,5.128042,7,0,1.333735,0.076594,5.895611,-0.121329,-0.757156,178.698910
-3.786562,-1.768098,90.095134,5.128210,5.128141,7,0,1.339529,0.076409,5.894830,-0.916925,-0.596766,-179.821511
-3.786608,-1.743106,90.093947,5.128207,5.128178,7,0,1.348224,0.076557,5.908262,-0.190876,25.167801,178.122356
-3.786648,-1.718117,90.093442,5.128198,5.128177,7,0,1.354754,0.076596,5.910799,-0.123857,25.177634,179.924911
-3.786693,-1.693103,90.093138,5.128192,5.128216,7,0,1.352124,0.075828,5.872337,-0.921868,-1.280257,179.993344
-3.786731,-1.668136,90.092581,5.128220,5.128147,7,0,1.360735,0.075867,5.885096,-0.902184,26.355783,178.603294
-3.786776,-1.643113,90.092224,5.128204,5.128184,7,0,1.322245,0.072628,5.694058,-3.558229,33.384026,171.306396
-3.786818,-1.618126,90.091587,5.128205,5.128183,7,0,1.329833,0.072307,5.702365,-3.524719,32.227175,173.178980
-3.786857,-1.593129,90.091410,5.128193,5.128190,7,0,1.305957,0.069956,5.576192,-2.745629,36.287581,175.707907
-3.786897,-1.568123,90.091221,5.128192,5.128202,7,0,1.296457,0.068644,5.510572,-0.100766,-11.550195,177.583575
-3.786935,-1.543125,90.090885,5.128202,5.128204,7,0,1.304083,0.068821,5.520003,-0.978294,38.257380,178.635493
-3.786977,-1.518128,90.090843,5.128191,5.128200,7,0,1.310835,0.068834,5.524992,-1.295142,38.212567,178.295202
-3.787018,-1.493132,90.090118,5.128210,5.128187,7,0,1.317447,0.069029,5.527924,0.089644,-11.225503,178.559473
-3.787059,-1.468127,90.089966,5.128190,5.128219,7,0,1.324364,0.069001,5.530529,-0.412789,-8.875181,174.955226
-3.787096,-1.443155,90.089486,5.128220,5.128158,7,0,1.321994,0.068314,5.492224,-0.097433,-4.643012,170.584548
-3.787135,-1.418163,90.089199,5.128204,5.128129,7,0,1.337111,0.069039,5.528713,-0.227440,-0.843706,-178.929626
-3.787175,-1.393165,90.088555,5.128199,5.128142,7,0,1.337943,0.068441,5.509106,-0.578273,-1.541801,179.383418
-3.787217,-1.368140,90.087682,5.128198,5.128230,7,0,1.324328,0.065897,5.430517,-4.383521,-4.590553,-167.499501
-3.787257,-1.343141,90.086924,5.128184,5.128230,7,0,1.297894,0.063828,5.300154,-5.473045,-8.054731,-166.323119
-3.787299,-1.318161,90.085782,5.128214,5.128111,7,0,1.332419,0.066781,5.419348,-2.904531,32.484123,172.593997
-3.787339,-1.293156,90.084779,5.128223,5.128154,7,0,1.304626,0.062772,5.282805,-3.918678,-7.322309,-173.709732
-3.787376,-1.268173,90.084210,5.128226,5.128088,7,0,1.300654,0.062845,5.237637,-2.707436,29.028220,176.109679
-3.787413,-1.243170,90.083836,5.128209,5.128131,7,0,1.297127,0.062156,5.198662,0.276295,34.047092,-176.583922
-3.787450,-1.218176,90.083278,5.128222,5.128106,7,0,1.318339,0.062243,5.255290,-1.086434,-8.065515,179.695363
-3.787483,-1.193191,90.082840,5.128200,5.128168,7,0,1.309865,0.062219,5.200787,-0.487643,38.852709,179.822045
-3.787521,-1.168209,90.082401,5.128206,5.128141,7,0,1.313788,0.061962,5.190227,-0.589568,-7.765988,174.468949
-3.787553,-1.143218,90.081872,5.128221,5.128132,7,0,1.327265,0.062410,5.216156,-0.444733,0.074778,-179.235341
-3.787588,-1.118216,90.081508,5.128205,5.128162,7,0,1.332278,0.061763,5.215218,-1.877494,-0.545375,-175.685614
-3.787626,-1.093214,90.080748,5.128212,5.128168,7,0,1.355881,0.061975,5.284361,-1.810509,-1.445502,179.956167
-3.787660,-1.068233,90.080149,5.128207,5.128109,7,0,1.331868,0.061395,5.157457,-0.729657,-7.160606,172.752189
-3.787699,-1.043224,90.079018,5.128229,5.128106,7,0,1.352319,0.060907,5.211316,-3.321914,-0.114692,-169.689360
-3.787731,-1.018235,90.078599,5.128216,5.128123,7,0,1.324982,0.058745,5.087627,-5.356293,33.837711,164.022608
-3.787765,-0.993253,90.078200,5.128210,5.128123,7,0,1.327857,0.059371,5.077425,-4.496215,33.031556,168.994233
-3.787799,-0.968267,90.077687,5.128208,5.128130,7,0,1.333724,0.059103,5.065350,-3.273709,31.717877,176.969816
-3.787831,-0.943259,90.077119,5.128222,5.128100,7,0,1.320160,0.056031,4.990815,-2.815589,-7.986498,-173.594391
-3.787865,-0.918282,90.076553,5.128210,5.128102,7,0,1.310906,0.056440,4.935044,-0.296484,-7.959358,177.724454
-3.787895,-0.893279,90.076255,5.128203,5.128175,7,0,1.324932,0.055454,4.960945,-2.657886,0.816212,-171.080210
-3.787931,-0.868279,90.075627,5.128204,5.128164,7,0,1.351815,0.055860,5.034046,-2.403306,-6.479589,-173.871335
-3.787964,-0.843281,90.074878,5.128205,5.128123,7,0,1.364968,0.056195,5.057126,-2.894252,1.366531,-179.423029
-3.788001,-0.818297,90.073496,5.128230,5.128096,7,0,1.347268,0.055538,4.969838,-2.866684,0.955188,-171.593298
-3.788032,-0.793286,90.073114,5.128213,5.128150,7,0,1.399578,0.056210,5.136797,-0.898412,-1.074774,176.834833
-3.788062,-0.768305,90.072745,5.128215,5.128128,7,0,1.363879,0.055089,4.975739,-3.106566,2.069596,-169.309763
-3.788092,-0.743316,90.072446,5.128201,5.128178,7,0,1.328617,0.053138,4.829075,-4.599347,-3.820771,-166.976423
-3.788124,-0.718325,90.071677,5.128222,5.128096,7,0,1.329648,0.051850,4.797759,-4.408983,-4.464973,-168.803780
-3.788156,-0.693311,90.071059,5.128217,5.128129,7,0,1.364833,0.051087,4.907053,-0.697009,-0.862883,179.919306
-3.788188,-0.668322,90.070402,5.128231,5.128118,7,0,1.356896,0.050377,4.850221,0.025150,26.255441,-170.829434
-3.788222,-0.643328,90.069698,5.128214,5.128111,7,0,1.354197,0.050717,4.816474,-1.833491,-4.200974,-175.108805
-3.788255,-0.618325,90.068755,5.128197,5.128151,7,0,1.360885,0.050451,4.814420,-1.416097,6.807147,-172.780744
-3.788283,-0.593350,90.067997,5.128221,5.128089,7,0,1.357600,0.050560,4.777155,-2.594920,-5.337256,-174.075848
-3.788313,-0.568339,90.067706,5.128214,5.128146,7,0,1.390816,0.050516,4.868260,-0.697773,15.454021,171.756853
-3.788347,-0.543331,90.066775,5.128200,5.128194,7,0,1.406683,0.050857,4.898196,-0.955593,32.462379,178.141939
-3.788379,-0.518351,90.065476,5.128214,5.128126,7,0,1.392263,0.050272,4.822136,-1.393246,8.269104,-172.218513
-3.788411,-0.493357,90.064374,5.128203,5.128141,7,0,1.428957,0.051051,4.919967,-3.963780,22.618878,178.261007
-3.788440,-0.468352,90.063575,5.128210,5.128180,7,0,1.359994,0.046140,4.661423,-0.569760,-0.958817,179.395515
-3.788465,-0.443354,90.063445,5.128198,5.128182,7,0,1.367990,0.046131,4.657100,-0.291969,-1.147199,178.966313
-3.788491,-0.418358,90.063100,5.128190,5.128226,7,0,1.364148,0.045718,4.624936,-0.585861,1.144844,173.048965
-3.788519,-0.393364,90.062526,5.128224,5.128117,7,0,1.380644,0.045976,4.652088,-0.413952,-1.141561,179.408480
-3.788544,-0.368375,90.062141,5.128197,5.128187,7,0,1.376847,0.045719,4.615311,-0.233616,26.715985,-174.054282
-3.788570,-0.343386,90.061768,5.128226,5.128132,7,0,1.384059,0.045533,4.611654,-0.383901,3.702668,171.126020
-3.788598,-0.318405,90.061206,5.128213,5.128144,7,0,1.400936,0.045842,4.643198,-0.440573,33.936540,-177.711986
-3.788627,-0.293397,90.060380,5.128210,5.128164,7,0,1.370117,0.044024,4.517537,-3.060287,30.596985,168.983568
-3.788652,-0.268407,90.059738,5.128213,5.128136,7,0,1.360187,0.042626,4.455752,-3.431870,33.571947,170.023677
-3.788680,-0.243374,90.059467,5.128182,5.128231,7,0,1.346997,0.041134,4.385967,-0.414027,-3.195321,171.302636
-3.788706,-0.218398,90.058885,5.128191,5.128186,7,0,1.360370,0.041507,4.410510,0.111406,-0.712006,175.814093
-3.788731,-0.193409,90.058102,5.128216,5.128101,7,0,1.372897,0.041616,4.422999,-0.300143,-1.112751,179.216452
-3.788757,-0.168423,90.057462,5.128210,5.128081,7,0,1.380141,0.041548,4.418979,-0.281754,35.536824,-179.439027
-3.788785,-0.143404,90.056452,5.128190,5.128228,7,0,1.379699,0.041171,4.393032,-0.084618,32.004923,-172.960358
-3.788807,-0.118436,90.055918,5.128217,5.128128,7,0,1.395460,0.041375,4.417325,-0.266810,10.229851,-179.003760
-3.788835,-0.093425,90.055181,5.128191,5.128216,7,0,1.357952,0.038957,4.271854,-3.488828,33.940511,169.414766
-3.788860,-0.068451,90.054223,5.128206,5.128191,7,0,1.374049,0.039310,4.296171,-3.615454,34.241734,173.080988
-3.788884,-0.043471,90.053908,5.128160,5.128102,7,0,1.364177,0.038049,4.239805,-2.457985,37.732782,179.073697
-3.788905,-0.018452,90.053896,5.128208,5.128182,7,0,1.351885,0.037024,4.176539,-0.596665,-2.096627,171.124815
-3.788929,0.006525,90.053742,5.128177,5.128116,7,0,1.353306,0.036883,4.157374,-0.533788,-0.086117,169.692954
-3.788951,0.031535,90.053465,5.128211,5.128190,7,0,1.371610,0.036865,4.189076,0.553303,5.445846,170.959763
-3.788974,0.056520,90.053138,5.128212,5.128195,7,0,1.392038,0.037392,4.224378,-0.095971,10.215051,179.393220
-3.788994,0.081541,90.052588,5.128226,5.128266,7,0,1.353196,0.035000,4.082308,-3.227467,35.371634,170.592676
-3.789016,0.106530,90.052069,5.128220,5.128230,7,0,1.353095,0.034329,4.057376,-2.660421,36.716260,172.935715
-3.789039,0.131509,90.051925,5.128174,5.128056,7,0,1.354670,0.033753,4.036748,-0.439521,-0.700024,-179.457321
-3.789062,0.156501,90.051744,5.128189,5.128085,7,0,1.363308,0.033763,4.038226,-0.251765,-0.636252,179.760840
-3.789082,0.181496,90.051066,5.128199,5.128130,7,0,1.371394,0.033758,4.037892,-0.389895,-0.406693,179.998060
-3.789104,0.206486,90.050650,5.128199,5.128092,7,0,1.372733,0.033502,4.015180,-0.231909,2.569640,173.003666
-3.789126,0.231463,90.049870,5.128188,5.128036,7,0,1.431192,0.034757,4.157543,-0.878919,16.756345,178.571658
-3.789147,0.256464,90.049333,5.128197,5.128080,7,0,1.390525,0.033545,4.014875,-0.344502,35.934948,-174.844088
-3.789166,0.281487,90.049188,5.128209,5.128184,7,0,1.347033,0.030342,3.862769,-0.450226,-6.433864,-179.770179
-3.789188,0.306474,90.049118,5.128198,5.128133,7,0,1.354587,0.030270,3.857976,-0.197093,-2.113044,176.366495
-3.789209,0.331455,90.048664,5.128209,5.128173,7,0,1.364726,0.030345,3.863617,-0.234570,-0.553268,179.692038
-3.789230,0.356475,90.048681,5.128204,5.128167,7,0,1.371600,0.030328,3.860444,-0.107230,0.068771,177.860748
-3.789250,0.381457,90.048486,5.128190,5.128095,7,0,1.454829,0.031912,4.062835,-0.835684,15.477320,178.422067
-3.789268,0.406459,90.047755,5.128212,5.128196,7,0,1.361439,0.028896,3.779812,-3.226844,43.195201,172.805769
-3.789289,0.431440,90.047419,5.128198,5.128129,7,0,1.358728,0.028199,3.746702,-3.175611,39.295197,174.151498
-3.789311,0.456413,90.046917,5.128184,5.128059,7,0,1.361238,0.027826,3.729685,-1.912013,42.661390,-179.285823
-3.789331,0.481423,90.046813,5.128201,5.128135,7,0,1.362231,0.027219,3.703318,-0.241465,-0.516599,179.699197
-3.789351,0.506434,90.046668,5.128211,5.128169,7,0,1.369459,0.027233,3.703500,-0.111011,41.190089,-179.408318
-3.789370,0.531414,90.046144,5.128218,5.128219,7,0,1.380574,0.027223,3.702445,-0.333757,-0.596169,-179.856670
-3.789389,0.556407,90.045301,5.128167,5.128132,7,0,1.373795,0.026487,3.662951,-2.421568,40.105620,178.926573
-3.789409,0.581396,90.045172,5.128159,5.128113,7,0,1.357463,0.025174,3.592949,-3.061462,45.864772,174.120674
-3.789430,0.606380,90.045371,5.128194,5.128078,7,0,1.352332,0.024345,3.554695,-0.344553,-0.458705,-179.307731
-3.789448,0.631393,90.044782,5.128210,5.128153,7,0,1.367374,0.024250,3.566367,-0.693213,-0.559050,178.914961
-3.789468,0.656359,90.043959,5.128179,5.128023,7,0,1.360411,0.024037,3.525619,-0.164495,-2.339699,172.486753
-3.789484,0.681369,90.042635,5.128179,5.128048,7,0,1.379823,0.024252,3.551612,-0.277400,-0.433473,-179.968093
-3.789502,0.706368,90.042129,5.128180,5.128056,7,0,1.355955,0.022183,3.464345,-4.304622,46.363824,171.181275
-3.789519,0.731350,90.041536,5.128182,5.128038,7,0,1.347026,0.021626,3.415907,-0.362125,-3.360324,177.270836
-3.789536,0.756339,90.040459,5.128177,5.128032,7,0,1.357625,0.021641,3.419292,0.004542,-0.720919,-179.053136
-3.789553,0.781345,90.040228,5.128176,5.128126,7,0,1.383020,0.021280,3.456818,-1.370349,1.078417,-175.919522
-3.789570,0.806337,90.039983,5.128160,5.128084,7,0,1.385815,0.021037,3.437767,-1.895160,0.373536,-175.840102
-3.789586,0.831347,90.039620,5.128181,5.128124,7,0,1.365191,0.018716,3.361266,-2.074650,-2.738076,-175.322303
-3.789604,0.856328,90.039719,5.128194,5.128121,7,0,1.368984,0.018697,3.345731,-1.844021,-3.216395,-176.659848
-3.789621,0.881322,90.039675,5.128193,5.128127,7,0,1.385198,0.018633,3.360083,-1.535497,-2.174081,-178.109580
-3.789638,0.906305,90.039373,5.128153,5.128013,7,0,1.392009,0.018713,3.349990,-1.789604,-0.026701,-179.589192
-3.789656,0.931293,90.038876,5.128179,5.128060,7,0,1.381559,0.018252,3.299268,-2.638873,0.048177,-173.748961
-3.789672,0.956284,90.038446,5.128188,5.128085,7,0,1.368166,0.016901,3.243804,-2.817396,-2.128000,-174.241567
-3.789689,0.981272,90.037995,5.128185,5.128077,7,0,1.376783,0.016306,3.239337,-1.550976,-0.544008,179.599263
-3.789705,1.006272,90.037653,5.128181,5.128057,7,0,1.390760,0.016158,3.247021,-1.362732,2.697746,-176.605652
-3.789721,1.031271,90.037488,5.128210,5.128169,7,0,1.405996,0.015470,3.257656,-2.271012,45.219760,-179.012004
-3.789738,1.056283,90.037559,5.128214,5.128177,7,0,1.382003,0.013737,3.174234,-0.105115,-0.417045,179.750790
-3.789754,1.081252,90.037006,5.128175,5.128069,7,0,1.388167,0.013697,3.164885,-0.181616,1.144261,176.176681
-3.789770,1.106255,90.036687,5.128192,5.128122,7,0,1.402775,0.013661,3.171598,-0.045929,0.803572,177.300294
-3.789785,1.131248,90.036449,5.128179,5.128073,7,0,1.400694,0.013178,3.141861,-1.767384,45.180138,175.791106
-3.789802,1.156236,90.036612,5.128189,5.128079,7,0,1.387676,0.012240,3.087134,-2.190696,48.313118,-178.673261
-3.789819,1.181214,90.036261,5.128174,5.127954,7,0,1.387304,0.011695,3.061634,-0.006879,0.277565,177.526140
-3.789833,1.206229,90.035906,5.128200,5.128185,7,0,1.401335,0.011679,3.065952,0.067860,-0.388659,179.551157
-3.789848,1.231214,90.035608,5.128191,5.128167,7,0,1.401017,0.011251,3.041287,-1.812980,48.639886,179.392817
-3.789862,1.256231,90.035418,5.128197,5.128175,7,0,1.378242,0.009797,2.966386,0.052714,-0.287963,179.803745
-3.789877,1.281216,90.035255,5.128211,5.128200,7,0,1.390230,0.009798,2.966439,-0.013761,-0.291415,179.865911
-3.789891,1.306216,90.035075,5.128211,5.128200,7,0,1.400689,0.009740,2.962370,0.071487,0.719781,177.123283
-3.789906,1.331206,90.034883,5.128203,5.128177,7,0,1.388725,0.008828,2.912040,-2.502489,50.667181,177.328595
-3.789921,1.356189,90.034663,5.128205,5.128185,7,0,1.382120,0.008046,2.871935,0.148028,-0.277040,179.668316
-3.789935,1.381184,90.034438,5.128198,5.128135,7,0,1.393224,0.008037,2.870968,0.034880,-0.320921,179.984864
-3.789947,1.406221,90.034119,5.128210,5.128223,7,0,1.376079,0.006964,2.810946,-2.297856,51.741290,176.577525
-3.789961,1.431205,90.033896,5.128207,5.128159,7,0,1.372974,0.006349,2.779245,-0.040597,-1.480411,177.769946
-3.789977,1.456198,90.033938,5.128199,5.128170,7,0,1.387494,0.006375,2.781270,0.006106,-0.172685,179.421741
-3.789991,1.481199,90.033826,5.128206,5.128186,7,0,1.383296,0.005690,2.750549,-2.798484,53.446691,177.046703
-3.790006,1.506165,90.033749,5.128209,5.128185,7,0,1.378252,0.005181,2.715484,-1.899407,55.480870,178.783994
-3.790021,1.531134,90.033445,5.128188,5.128143,7,0,1.382372,0.004826,2.697312,-0.046873,-0.293566,-179.921597
-3.790035,1.556146,90.033271,5.128190,5.128149,7,0,1.391629,0.004667,2.689016,-0.344954,-0.482214,179.983233
-3.790048,1.581155,90.032891,5.128244,5.128255,7,0,1.376716,0.003166,2.635937,-1.153544,-0.887359,179.464924
-3.790062,1.606144,90.032722,5.128162,5.128104,7,0,1.387873,0.003104,2.632840,-0.905617,0.120814,-178.881822
-3.790075,1.631132,90.032485,5.128169,5.128103,7,0,1.393805,0.002921,2.618684,-1.408928,0.392311,-178.913129
-3.790087,1.656153,90.032105,5.128229,5.128230,7,0,1.388986,0.001259,2.583756,-1.318134,0.664621,-179.247371
-3.790102,1.681110,90.031685,5.128194,5.128146,7,0,1.386799,0.001765,2.555182,-0.813550,0.176101,-178.601732
-3.790113,1.706138,90.031173,5.128230,5.128230,7,0,1.396437,0.000289,2.547092,-2.410020,0.908719,-179.825390
-3.790128,1.731108,90.031156,5.128169,5.128106,7,0,1.388219,0.000031,2.507015,-1.281235,-1.194187,-179.232940
-3.790141,1.756116,90.031277,5.128179,5.128003,7,0,1.404375,-0.000426,2.510651,-1.586058,1.331693,-177.096968
-3.790156,1.781114,90.032395,5.128212,5.128079,7,0,1.395374,-0.001587,2.468615,-0.889723,0.527748,179.707904
-3.790170,1.806092,90.031284,5.128205,5.128050,7,0,1.401246,-0.001489,2.454203,-0.927796,1.738929,-178.178969
-3.790183,1.831075,90.029308,5.128191,5.128011,7,0,1.399584,-0.001762,2.425555,-2.061306,0.586907,-176.326786
-3.790195,1.856079,90.028073,5.128204,5.128079,7,0,1.399916,-0.002913,2.401448,-0.333886,0.144667,179.224134
-3.790206,1.881098,90.027651,5.128199,5.128014,7,0,1.400589,-0.003436,2.378504,-2.182418,60.787022,179.806779
-3.790220,1.906054,90.027580,5.128159,5.127888,7,0,1.398493,-0.003701,2.348083,-1.235298,0.364946,-178.928808
-3.790232,1.931055,90.027720,5.128169,5.127926,7,0,1.409602,-0.004121,2.341571,0.031461,1.101594,177.806969
-3.790243,1.956056,90.027257,5.128175,5.127951,7,0,1.395667,-0.004933,2.295163,-1.283239,62.257169,-179.847160
-3.790256,1.981041,90.027125,5.128170,5.127875,X,X,X,X,X,X,X,X
-3.790269,2.006021,90.026579,5.128163,5.127801,X,X,X,X,X,X,X,X
-3.790281,2.031035,90.026425,5.128176,5.127870,X,X,X,X,X,X,X,X
-3.790293,2.056015,90.026843,5.128179,5.127850,X,X,X,X,X,X,X,X
-3.790305,2.081035,90.027254,5.128191,5.127960,X,X,X,X,X,X,X,X
-3.790318,2.105997,90.026794,5.128168,5.127817,X,X,X,X,X,X,X,X
-3.790327,2.131016,90.024829,5.128199,5.128027,X,X,X,X,X,X,X,X
-3.790336,2.156005,90.022617,5.128198,5.128092,X,X,X,X,X,X,X,X
-3.790346,2.181001,90.021356,5.128191,5.127962,X,X,X,X,X,X,X,X
-3.790355,2.206004,90.020084,5.128198,5.127997,X,X,X,X,X,X,X,X
-3.790363,2.231000,90.019313,5.128177,5.127842,X,X,X,X,X,X,X,X
-3.790372,2.255981,90.019332,5.128182,5.127941,X,X,X,X,X,X,X,X
-3.790380,2.280979,90.018756,5.128181,5.127944,X,X,X,X,X,X,X,X
-3.790389,2.305968,90.018763,5.128163,5.127832,X,X,X,X,X,X,X,X
-3.790395,2.330967,90.016725,5.128179,5.127882,X,X,X,X,X,X,X,X
-3.790402,2.355975,90.016406,5.128204,5.128103,X,X,X,X,X,X,X,X
-3.790409,2.380962,90.015140,5.128182,5.127910,X,X,X,X,X,X,X,X
-3.790416,2.405947,90.014531,5.128192,5.127943,X,X,X,X,X,X,X,X
-3.790422,2.430946,90.013796,5.128192,5.127953,X,X,X,X,X,X,X,X
-3.790428,2.455938,90.013914,5.128184,5.127911,X,X,X,X,X,X,X,X
-3.790435,2.480924,90.014358,5.128183,5.127828,X,X,X,X,X,X,X,X
-3.790440,2.505926,90.012697,5.128174,5.127785,X,X,X,X,X,X,X,X
-3.790447,2.530898,90.013166,5.128169,5.127723,8,0,-0.026869,0.115117,7.636640,-1.533108,3.627273,169.031543
-3.790452,2.555903,90.011525,5.128197,5.127925,X,X,X,X,X,X,X,X
-3.790458,2.580893,90.010559,5.128170,5.127753,X,X,X,X,X,X,X,X
-3.790461,2.605895,90.010061,5.128201,5.128022,8,0,-0.022028,0.102784,7.058747,-1.823368,-10.681946,-172.712443
-3.790466,2.630903,90.010908,5.128195,5.127911,8,0,-0.022034,0.102837,7.062228,-1.873843,-10.493935,-172.980692
-3.790471,2.655894,90.012451,5.128196,5.127951,8,0,-0.022015,0.102744,7.055185,-1.933050,-10.772580,-172.637421
-3.790475,2.680897,90.010981,5.128209,5.128139,8,0,-0.021999,0.102646,7.048193,-1.928994,-11.104009,-172.230432
-3.790479,2.705908,90.011112,5.128209,5.128168,8,0,-0.022473,0.103997,7.198236,-1.413340,5.027815,171.919573
-3.790484,2.730885,90.010869,5.128187,5.128034,8,0,-0.022011,0.102712,7.052925,-1.931644,-10.884343,-172.503690
-3.790491,2.755863,90.010867,5.128173,5.127845,8,0,-0.022011,0.102712,7.052925,-1.931644,-10.884343,-172.503690
-3.790495,2.780868,90.011187,5.128200,5.128092,8,0,-0.021969,0.102543,7.039415,-2.100801,-11.431137,-171.968647
-3.790500,2.805879,90.011232,5.128195,5.128035,8,0,-0.022534,0.104305,7.224121,-0.932744,1.586798,174.328407
-3.790504,2.830851,90.010639,5.128202,5.128048,8,0,-0.021969,0.102543,7.039415,-2.100801,-11.431137,-171.968647
-3.790509,2.855843,90.009778,5.128191,5.127956,8,0,-0.021969,0.102543,7.039415,-2.100801,-11.431137,-171.968647
-3.790511,2.880842,90.007203,5.128193,5.127912,8,1,-0.021960,0.102424,7.035222,-1.937349,-11.606579,-172.312777
-3.790512,2.905854,90.005674,5.128194,5.127962,8,0,-0.022023,0.103959,7.175747,0.070679,-0.638227,-173.329150
-3.790514,2.930834,90.005400,5.128202,5.128102,8,0,-0.022019,0.103977,7.174639,0.082686,-1.432190,-173.009593
-3.790519,2.955841,90.007173,5.128190,5.127973,8,0,-0.022025,0.104025,7.176132,0.075603,-0.492111,-172.802561
-3.790522,2.980832,90.007529,5.128194,5.127933,8,0,-0.022022,0.104018,7.175618,0.078615,-0.732514,-172.765003
-3.790526,3.005813,90.008332,5.128193,5.127962,8,0,-0.021505,0.103034,7.068274,-0.126281,-1.932598,170.681728
-3.790531,3.030823,90.008744,5.128189,5.127893,8,0,-0.021801,0.104609,7.230741,0.756358,-3.425004,179.482388
-3.790534,3.055806,90.008191,5.128198,5.128026,8,0,-0.021801,0.104609,7.230741,0.756358,-3.425004,179.482388
-3.790538,3.080798,90.007495,5.128186,5.127955,8,0,-0.021801,0.104609,7.230741,0.756358,-3.425004,179.482388
-3.790540,3.105816,90.006973,5.128190,5.127993,8,0,-0.020637,0.094447,6.739585,0.090565,21.297551,-179.338240
-3.790544,3.130793,90.007247,5.128181,5.127981,X,X,X,X,X,X,X,X
-3.790549,3.155782,90.008100,5.128188,5.127958,X,X,X,X,X,X,X,X
-3.790553,3.180763,90.007718,5.128171,5.127842,X,X,X,X,X,X,X,X
-3.790555,3.205784,90.007540,5.128206,5.128111,8,0,-0.017229,0.093534,6.714564,-0.374335,3.181956,175.262314
-3.790558,3.230766,90.006689,5.128203,5.127950,8,0,-0.017229,0.093507,6.712802,-0.383761,3.577567,175.115621
-3.790561,3.255760,90.006742,5.128206,5.128119,8,0,-0.017229,0.093511,6.712996,-0.378579,3.549499,175.154892
-3.790560,3.280786,90.005241,5.128206,5.128148,8,0,-0.017239,0.093593,6.718790,-0.331697,1.368980,175.463933
-3.790560,3.305765,90.004190,5.128207,5.128148,8,0,-0.017239,0.093593,6.718790,-0.331697,1.368980,175.463933
-3.790563,3.330733,90.003300,5.128188,5.127832,8,0,-0.017231,0.093575,6.717549,-0.366183,2.371286,175.407578
